49605,-0.93,3,-1.75,-1.42,0.73,0.08,1.46,5,-1.8,0,1,1,1,
49606,-0.72,-3,-0.29,-0.6,0.44,0.86,0.42,2,2.06,0,1,0,0,
49607,-0.34,1,-0.69,-1.8,0.93,-0.24,0.32,2,-3.11,-2,1,1,1,
49608,-0.01,5,-0.31,-1.14,0.57,0.96,0.16,4,3.03,1,0,1,0,
49609,-0.51,-1,0.88,-0.26,0.55,0.89,0.22,5,0.17,1,0,0,1,
49610,-0.06,3,-1.06,-0.34,0.19,0.88,0.82,1,2.68,-2,0,0,1,
49611,-0.36,-1,-1,-0.98,0.13,-0.65,0.78,5,3.45,-2,1,1,1,
49612,-0.36,1,0.52,-0.12,0.02,0.37,0.14,4,1.65,0,0,0,1,
49613,-0.13,5,-0.7,-1.56,0.9,-0.76,1.96,1,-3,-2,0,0,1,
49614,-0.86,1,-1.19,-1.44,0.76,0.8,1.72,5,3.27,-2,1,0,0,
49615,-0.23,1,0.51,-1.74,0.63,0.03,1.92,5,-1.86,-2,0,0,1,
49616,-0.96,1,2.22,-1.2,1,0.64,1,3,1.42,-1,1,1,1,
49617,-0.99,1,0.35,-1.22,0.74,-0.67,1.76,4,1.66,0,0,0,1,
49618,-0.49,-1,-0.03,-0.68,0.16,-0.45,1.2,3,2.26,-2,0,0,1,
49619,-0.68,-3,-0.1,-0.26,0.4,-0.56,1.46,4,-2.68,1,0,0,1,
49620,-0.09,-3,-0.3,-1.06,0.93,0.48,0.2,5,-0.41,-2,0,1,0,
49621,-0.46,1,-2.46,-0.18,0.19,0.41,0.2,3,0.28,1,0,0,1,
49622,-0.75,3,-0.6,-1.38,0.4,-0.43,1.18,2,1.75,0,1,1,1,
49623,-0.89,1,0.77,-0.38,0.18,-0.98,0.38,3,0.2,-2,0,0,1,
49624,-0.75,-3,0.51,-0.94,0.51,-0.84,0.86,5,2.09,-2,1,1,1,
49625,-0.07,3,-0.98,-1.1,0.81,0.97,1.4,4,2.74,1,0,1,0,
49626,-0.23,-3,-1.41,-1.3,0.59,-0.86,1.46,2,-2.56,0,1,1,1,
49627,-0.17,-3,1.31,-1.9,0.31,0.57,0.22,1,-1.68,0,1,1,1,
49628,-0.42,5,-0.64,-0.94,0.85,-0.11,0.86,3,4.51,1,0,1,0,
49629,-0.02,1,-0.03,-0.92,0.92,-0.64,1.06,1,2.04,-2,1,1,1,
49630,-0.59,3,-0.36,-0.3,0.59,0.27,1.54,2,1.2,1,0,0,1,
49631,-0.57,-3,-0.32,-0.54,0.32,-0.9,0.36,2,1.77,0,0,0,1,
49632,-0.69,-3,-0.62,-1.38,0.28,-0.55,1.12,2,0.75,-1,1,1,1,
49633,-0.32,-1,0.04,-0.82,0.55,-0.38,0.22,4,1.22,0,0,0,1,
49634,-0.49,3,0.24,-1.04,0.35,0.36,1.72,2,1.51,-1,0,0,1,
49635,-0.82,1,-0.79,-0.76,0.51,-0.14,1.84,3,-0.77,0,0,0,1,
49636,-0.24,1,0.38,-1.14,0.53,-0.39,1.42,2,-1.42,0,1,1,1,
49637,-0.74,-1,1.93,-0.36,0.08,0.51,1.8,3,-1.4,1,0,0,1,
49638,-0.22,5,-1.08,-0.16,0.13,-0.3,0.36,5,0.67,1,0,0,1,
49639,-0.96,1,0.36,-0.02,0.76,-0.59,0.84,1,3.84,0,0,0,1,
49640,-0.19,1,1.68,-1.8,0.18,-0.03,0.52,5,1.97,-1,1,1,1,
49641,-0.64,5,0.38,-0.84,0.75,-0.46,1.38,4,-0.66,0,1,1,1,
49642,-0.46,-3,0.32,-1.7,0.47,0.4,0.98,2,2.6,0,1,1,1,
49643,-0.58,-1,1.58,-0.7,0.73,-0.05,1.18,3,0.04,1,0,0,1,
49644,-0.95,5,-1.21,-1.46,0.98,0.53,0.74,3,0.37,1,1,1,1,
49645,-0.15,5,-0.69,-1.5,0.4,0.14,1.32,4,0.43,0,1,1,1,
49646,-0.33,3,0.46,-1.32,0.26,0.93,0.72,2,3.93,-1,1,1,1,
49647,-0.4,-1,-0.88,-1.6,0.4,-0.17,1.96,2,-0.27,-1,0,0,1,
49648,-0.78,-1,-1.32,-1.72,0.69,-0.08,1.14,5,0.13,-1,1,1,1,
49649,-0.6,5,1.48,-0.22,0.71,0.3,0.6,5,4.15,1,0,0,1,
49650,-0.37,3,-0.13,-1.64,0.15,-0.86,0.82,2,0.54,0,1,1,1,
49651,-0.67,-3,0.35,-0.64,0.79,-0.69,1.08,1,2.71,-2,0,0,1,
49652,-0.88,-3,-0.71,-1.4,0.79,-0.36,0.02,4,5.33,-2,1,1,1,
49653,-0.57,-3,-0.32,-0.06,0.27,0.85,0.74,1,7.08,-2,0,0,1,
49654,-0.29,-3,-1.01,-0.1,0.36,-0.23,1.74,1,2.22,-2,0,0,1,
49655,-0.46,-1,-0.71,-0.02,0,0.53,0.62,2,1.82,0,0,0,1,
49656,-0.07,3,-0.71,-1.24,0.53,-0.93,2,3,1.74,-1,0,0,1,
49657,-0.84,-1,-0.37,-0.7,0.78,-0.21,0.8,2,2.77,-2,0,0,1,
49658,-0.04,5,-1.31,-1.78,0.68,-0.75,1.54,4,-0.81,-1,1,1,1,
49659,-0.39,5,-0.36,-1.42,0.62,0.63,0.7,4,4.19,-1,1,1,1,
49660,-0.61,3,0.22,-0.32,0.53,0.23,0.64,4,-2.44,-2,0,0,1,
49661,-0.5,1,0.32,-1.84,0.58,-0.27,1.5,1,6.9,0,0,1,0,
49662,-0.41,-3,0.53,-1.2,0.12,0.53,0.68,1,0.83,1,1,1,1,
49663,-0.78,1,1.21,-1.38,0.33,-0.68,1.52,2,3.17,-2,1,1,1,
49664,-0.73,-1,-2.44,-1.28,0.62,-0.28,0.44,2,2.56,0,1,1,1,
49665,-0.31,5,1.58,-1.24,0.31,-0.94,0.76,5,0.05,1,1,1,1,
49666,-0.01,-3,-0.13,-1.24,0.63,0.58,1.12,4,0.52,0,1,1,1,
49667,-0.4,5,0.56,-0.46,0.63,-0.3,1.3,2,0.8,0,0,0,1,
49668,-0.88,1,0.93,-1.86,0.68,0.19,0.28,5,1.84,0,1,1,1,
49669,-0.47,3,0.45,-1.78,0.05,0.99,1.98,2,2.17,0,0,0,1,
49670,-0.41,1,1.26,-0.86,0.96,0.02,0.42,3,2.34,-2,0,0,1,
49671,-0.33,5,-0.51,-1.72,0.51,-0.7,0.76,1,1.69,-2,1,1,1,
49672,-0.63,-1,0.77,-0.24,0.13,-0.5,1.76,4,-0.41,0,0,0,1,
49673,-0.48,-1,1.5,-1.14,0.74,-0.06,0.64,5,1.77,0,1,1,1,
49674,-0.73,-1,-0.06,-0.32,0.54,0.9,1,2,-0.82,1,0,0,1,
49675,-0.64,3,-1.21,-0.48,0.82,-0.83,0.72,5,1.08,-1,0,0,1,
49676,-0.92,1,1.21,-0.28,0.44,0.35,0.76,5,-2.66,-2,0,0,1,
49677,-0.69,3,1.14,-0.5,0.94,-0.54,0.54,4,1.94,0,0,0,1,
49678,-0.15,5,-0.31,-0.44,0.66,0.99,0.4,5,0.39,-1,0,0,1,
49679,-0.87,3,-0.88,-1.7,0.58,-0.81,1.08,2,0.37,-2,1,1,1,
49680,-0.01,3,-0.59,-1.9,0.56,-0.46,0.8,4,1.52,-1,1,1,1,
49681,-0.53,1,2.15,-1.32,0.14,-0.96,0,1,-1.79,1,1,1,1,
49682,-0.31,3,-0.46,-1,0.39,-0.68,0.24,2,3.68,-2,0,1,0,
49683,-0.35,5,-0.02,-1.72,0.49,0.03,0.1,4,3.98,1,1,1,1,
49684,-0.96,-3,-0.15,-0.8,0.99,-0.27,1.28,1,2.95,0,0,1,0,
49685,-0.05,1,-0.66,-0.28,0.45,0.79,1.88,3,-1.6,-1,0,0,1,
49686,-0.33,1,0.22,-0.3,0.47,-0.94,1.62,4,0.93,-2,0,0,1,
49687,-0.67,-3,1.82,-1.34,0.42,0.48,1.88,1,0.35,-1,0,0,1,
49688,-0.77,1,1.11,-1.6,0.29,0.45,0.16,3,1.23,1,1,1,1,
49689,-0.72,-1,-0.03,-0.9,0.6,0.46,0.04,1,1.69,-1,1,0,0,
49690,-0.56,5,0.76,-0.5,0.4,0,1.92,3,2.62,1,0,0,1,
49691,-0.62,-3,-0.39,-1.64,0.04,-0.99,0.72,3,1.9,-2,1,1,1,
49692,-0.55,5,0.59,-1.12,1,-0.92,0.56,3,0.32,-1,1,1,1,
49693,-0.43,3,-0.62,-0.94,0.94,-0.01,1.16,3,2.81,1,1,1,1,
49694,-0.92,5,0.31,-1.4,0.21,0.84,1.38,3,0.72,1,1,1,1,
49695,-0.3,-1,-0.86,-1.3,0.36,-0.48,0.04,1,-1.88,-2,1,1,1,
49696,-0.39,5,0.11,-0.96,0.05,0.38,1.22,4,1.95,1,1,1,1,
49697,-0.03,3,-0.94,-0.02,0.15,0.81,0.44,1,0.94,0,0,0,1,
49698,-0.63,3,-0.74,-1.52,0.5,-0.97,0.64,3,-1.61,1,1,1,1,
49699,-0.5,-3,-1.22,-0.94,0.87,-0.11,1.88,3,-0.09,0,0,0,1,
49700,-0.61,1,0.84,-0.52,0.97,0.54,1.6,3,1.37,-2,0,0,1,
49701,-0.2,-1,-0.53,-0.36,0.81,-0.24,1.26,2,-0.83,1,0,0,1,
49702,-0.54,3,0.97,-0.44,0.97,-0.74,0.46,4,4.21,-1,0,0,1,
49703,-0.61,-1,0.07,-1.78,0.62,0,1.9,2,1.19,1,1,0,0,
49704,-0.99,-3,0.06,-0.16,0.28,0.5,1.62,4,2.86,-1,0,0,1,
49705,-0.42,5,-0.47,-0.08,0.97,0.03,0.68,3,-1.11,-2,0,0,1,
49706,-0.38,3,0.88,-1.42,0.22,-0.77,0.6,3,1.68,-1,1,1,1,
49707,-0.7,3,1.24,-0.78,0.12,0.18,0.56,5,5.29,-2,0,0,1,
49708,-0.5,-3,0.67,-0.38,0.73,-0.44,1.82,3,1.22,-2,0,0,1,
49709,-0.99,-3,-0.52,-1.92,0.5,0.58,0.64,2,2.14,-2,1,1,1,
49710,-0.79,3,0.44,-0.68,0.7,-0.63,0.4,2,1.14,-2,0,0,1,
49711,-0.25,1,-0.22,-1.72,0.91,-0.51,0.74,3,0.6,0,1,1,1,
49712,-0.13,5,-0.35,-0.44,0.16,-0.96,0.08,4,-2.79,-2,0,0,1,
49713,-0.68,-3,0.38,-1.66,0.85,-0.76,0.84,5,2.75,1,1,1,1,
49714,-0.67,-1,1.23,-1.9,0.25,-0.07,0.36,4,-0.49,1,1,1,1,
49715,-0.92,3,-0.05,-0.52,0.86,-0.6,0.52,2,-2.52,0,0,0,1,
49716,-0.44,5,-0.71,-1.2,0.21,-0.87,0.46,2,0.56,0,1,1,1,
49717,-0.59,-3,-0.3,-1.06,0.91,0.09,0.88,4,3.03,1,1,1,1,
49718,-0.49,5,0.65,-0.5,0.31,-0.87,1.54,5,1.4,0,0,0,1,
49719,-0.42,5,1.06,-0.78,0.04,0.3,0.6,2,1.55,1,0,0,1,
49720,-0.07,-1,-2.07,-1.46,0.96,0.01,1.24,5,-3.4,-1,0,1,0,
49721,-0.28,3,1.31,-1.5,0.33,0.56,0.88,4,2.01,0,1,1,1,
49722,-0.31,-1,1.26,-0.14,0.34,-0.15,1.7,4,1.66,-2,0,0,1,
49723,-0.81,1,1.13,-0.24,0.41,-0.74,1.64,1,0.61,1,0,0,1,
49724,-0.94,-1,-0.71,-0.52,0.6,0.18,1.5,3,0.09,-1,0,0,1,
49725,-0.89,-3,-0.21,-0.04,0.39,0.05,0.88,5,-1.96,-2,0,0,1,
49726,-0.02,5,0.71,-0.22,0.34,0.64,1.9,4,2.55,-2,0,0,1,
49727,-0.81,1,2.27,-1.62,0.15,-0.73,0.28,1,4.65,1,1,1,1,
49728,-0.85,-3,-0.22,-1.22,0.68,0.25,1.38,2,0.06,-1,1,1,1,
49729,-0.42,5,-0.25,-0.56,0.02,-0.72,0.34,5,-1.91,-1,0,0,1,
49730,-0.83,-1,0.83,-0.22,0.44,-0.92,1.06,4,-0.38,0,0,0,1,
49731,-0.65,5,0.81,-0.66,0.64,-0.81,1.48,5,1.85,-2,0,0,1,
49732,-0.11,-1,-0.07,-0.32,0.83,0.04,0.64,3,-2.99,-1,0,0,1,
49733,-0.39,-3,0.6,-0.78,0.69,-0.44,1.42,3,1.35,1,0,0,1,
49734,-0.52,-3,2.82,-1.34,0.26,-0.17,0.12,4,1.35,-1,1,1,1,
49735,-0.7,-1,1.51,-0.16,0.61,0.56,0.82,4,0.75,-2,0,0,1,
49736,-0.54,-1,1.49,-0.06,0.12,-0.16,1.02,1,2.07,0,0,0,1,
49737,-0.79,1,-2.17,-0.48,0.23,-0.67,1.16,1,7.06,-1,0,0,1,
49738,-0.29,1,-0.33,-0.72,0.01,-0.74,1.46,3,1.83,0,0,0,1,
49739,-0.48,5,-1.46,-0.7,0.6,0.74,1.86,3,0.58,0,0,0,1,
49740,-0.02,3,0.72,-1.64,0.42,-0.65,0.14,2,4.34,-2,1,1,1,
49741,-0.51,5,-0.37,-0.86,0.62,0.94,1.68,2,0.32,1,0,0,1,
49742,-0.47,-1,0.56,-1.56,0.63,0.13,0.02,5,3.1,1,1,1,1,
49743,-0.12,-3,-0.28,-0.1,0.81,0.71,1.48,5,0.65,1,0,0,1,
49744,-0.95,5,0.43,-0.58,0.51,-0.33,0.8,4,0.68,-1,0,0,1,
49745,-0.03,-1,-0.51,-1.56,0.73,-0.42,1.12,4,2.85,-2,1,1,1,
49746,-0.97,3,0.93,-1.4,0.29,-0.24,0.3,3,2.88,0,1,1,1,
49747,-0.96,3,0.59,-1.02,0.14,0.09,0.92,4,0.83,1,1,1,1,
49748,-0.77,-3,-0.01,-0.16,0.28,-0.7,1.36,3,0.39,-1,0,0,1,
49749,-0.48,-1,-0.2,-1.7,0.35,0.84,1.58,2,0.86,-1,1,1,1,
49750,-0.4,3,0.61,-0.24,0.61,-0.14,0.18,4,-1.04,1,0,0,1,
49751,-0.85,1,-1.73,-0.48,0.62,0.74,1.36,3,-1.14,-2,0,0,1,
49752,-0.58,-3,0.47,-1.48,0.53,0.34,1.26,4,2.69,1,1,1,1,
49753,-0.73,3,-0.62,-1.12,0.96,-0.96,0.82,1,-1.3,-1,1,1,1,
49754,-0.55,-3,0.91,-0.9,0.51,-0.98,1.3,1,1.22,-1,0,1,0,
49755,-0.05,5,0.28,-0.46,0.57,0.7,0.42,1,-0.9,0,0,0,1,
49756,-0.5,-1,-0.14,-1.34,0.23,0.86,0.8,3,1.78,-2,1,1,1,
49757,-0.86,-3,-0.85,-1.12,0.5,-0.52,0.3,1,1.48,1,0,1,0,
49758,-0.51,1,0.1,-0.68,0.34,-0.99,1.52,2,1.15,1,0,0,1,
49759,-0.8,3,-0.64,-1.62,0.05,-0.24,0.1,4,-0.62,-1,1,1,1,
49760,-0.44,1,1.6,-0.76,0.85,0.33,1.82,3,2.73,-2,0,0,1,
49761,-0.09,1,-1.19,-0.88,0.05,-0.1,1.18,3,1.83,0,1,1,1,
49762,-0.6,3,-0.45,-0.28,0.72,-0.6,1.38,3,3.37,1,0,0,1,
49763,-0.31,3,1.09,-0.9,0.76,-0.96,1.18,2,2.11,-2,0,1,0,
49764,-0.84,5,-0.37,-1.14,0.08,-0.1,1.22,5,1.94,1,1,1,1,
49765,-0.38,1,0.53,-1.66,0.45,0.5,1.2,4,1.43,1,1,1,1,
49766,-0.69,-3,0.34,-0.26,0.99,0.92,0.16,3,2.21,0,0,0,1,
49767,-0.4,-3,0.79,-1.38,0.8,0.4,1.3,1,-0.2,-1,1,1,1,
49768,-0.12,5,0.69,-0.54,0.38,-0.24,0.66,4,-1.32,1,0,0,1,
49769,-0.78,5,0.17,-1.06,0.01,0.92,1.62,2,1.84,-2,0,0,1,
49770,-0.89,1,0.41,-1.74,0.38,0.89,1.96,5,4.64,-1,0,0,1,
49771,-0.94,1,-1.11,-1.78,0.88,-0.72,0.14,1,0.08,-1,1,1,1,
49772,-0.74,1,-0.39,-1.92,0.74,-0.07,0.14,5,1.42,0,1,1,1,
49773,-0.41,5,0.86,-0.62,0.28,-0.44,0.12,5,0.01,0,0,0,1,
49774,-0.85,3,-0.48,-1,0.28,0.51,1.76,2,0.93,-2,0,0,1,
49775,-0.96,3,-0.9,-0.78,0.9,-0.8,1.1,3,0.11,0,0,0,1,
49776,-0.28,-1,-0.09,-1.62,0.17,0.14,0.78,5,2.59,0,1,1,1,
49777,-0.23,5,-0.3,-1.18,0.1,0.97,0.38,3,0.75,1,1,1,1,
49778,-0.17,-3,0.65,-0.5,0.2,0.49,1.78,1,0.11,1,0,0,1,
49779,-0.38,1,0.29,-1.7,0.31,-0.38,0.72,2,4.14,-2,1,1,1,
49780,-0.14,-1,-2.43,-0.44,0.27,0.79,1.96,5,0.39,1,0,0,1,
49781,-0.74,5,-0.4,-0.44,0.32,0.35,1.68,1,0.37,-2,0,0,1,
49782,-0.1,3,0.57,-0.4,0.71,-0.14,1.3,4,2.89,0,0,0,1,
49783,-0.07,5,1.06,-1.08,0.64,-0.76,1.64,2,4.92,1,1,0,0,
49784,-0.35,5,-1.6,-1.62,0.66,0.51,0.36,5,3.07,-1,1,1,1,
49785,-0.91,1,-0.54,-0.2,0.73,-0.03,0.84,4,0.66,1,0,0,1,
49786,-0.78,-1,0.88,-1.7,0.69,-0.85,1.46,4,-0.72,1,1,1,1,
49787,-0.26,5,-0.06,-1.16,0.84,-0.21,1,4,1.53,-1,1,1,1,
49788,-0.34,1,1.03,-0.86,0.77,-0.72,0.34,2,-1.09,-2,1,0,0,
49789,-0.82,1,0.46,-0.62,0.27,0.02,1.96,2,2.78,0,0,0,1,
49790,-0.63,-1,1.02,-1.68,0.12,-0.33,1.88,3,1.6,0,0,0,1,
49791,-0.79,-1,-0.21,-1.74,0.43,-0.58,0.62,1,3.22,-2,1,1,1,
49792,-0.88,5,0.02,-0.1,0.92,0.46,0.1,4,2.07,-2,0,0,1,
49793,-0.32,-3,-0.28,-0.42,0.32,-0.19,0.8,5,5.23,-2,0,0,1,
49794,-0.06,1,-0.26,-1,0.65,0.4,0.44,1,1.96,-1,1,1,1,
49795,-0.68,5,-1.83,-0.24,0,-0.23,1.92,1,1.13,-2,0,0,1,
49796,-0.77,-3,0.84,-0.36,0.22,-0.49,1.46,5,0.25,0,0,0,1,
49797,-0.32,5,0.08,-1.88,0.93,0.05,1.7,3,3.54,-2,0,1,0,
49798,-0.5,-1,0.83,-0.62,0.09,0.12,1.42,5,-0.13,-1,0,0,1,
49799,-0.17,5,-0.27,-1.74,0.28,-0.92,1.42,5,-1.91,-1,1,1,1,
49800,-0.28,-1,-0.01,-1.34,0.89,-0.44,1.4,2,2.1,-1,1,1,1,
49801,-0.55,1,-0.04,-1.08,0.69,0.16,0.82,5,5.31,0,0,1,0,
49802,-0.54,-3,-0.32,-1.26,0.8,0,1.46,1,-3.63,-1,1,1,1,
49803,-0.08,-3,0.44,-0.54,0.38,0.79,0.7,4,1.27,0,0,0,1,
49804,-0.02,1,1.35,-1.6,0.93,-0.23,0.86,5,-0.64,1,1,1,1,
49805,-0.66,-1,-0.25,-0.14,0.4,0.61,0.14,1,-0.78,1,0,0,1,
49806,-0.29,1,-1.63,-1.54,0.68,0.72,1.16,1,1.86,-2,1,1,1,
49807,-0.94,-1,-0.06,-0.7,0.39,0.48,1.92,3,-1.53,-2,0,0,1,
49808,-0.01,-1,1.43,-0.82,0.61,-0.6,0.88,2,-0.27,-1,0,0,1,
49809,-0.66,-3,-0.53,-1.04,0.4,0.76,0.22,5,2.06,1,1,1,1,
49810,-0.82,-1,0.05,-1.02,0.8,0.09,0.08,2,-1.6,-1,0,0,1,
49811,-0.33,3,-0.36,-1.2,0.41,-0.26,0.14,4,-1.58,1,1,1,1,
49812,-0.94,5,0.19,-1.9,0.31,0.71,0.58,1,-5.57,-1,1,1,1,
49813,-0.83,-3,1.03,-1.06,0.47,-0.06,1.62,5,3.17,1,1,0,0,
49814,-0.6,1,0.19,-0.26,0.78,-0.17,0.06,5,0.62,-2,0,0,1,
49815,-0.71,3,2.02,-1.66,0.18,0.46,1.36,5,0.69,-1,0,1,0,
49816,-0.35,-1,-0.85,-1.4,0.94,0.74,1.94,4,2.02,0,0,0,1,
49817,-0.23,1,-0.92,-1.02,0.63,-0.84,1.24,1,1.78,-1,0,1,0,
49818,-0.24,-3,0.98,-0.04,0.34,0.66,1.62,2,-1.7,1,0,0,1,
49819,-0.37,1,-0.51,-1.48,0.13,0.9,1.78,2,3.15,-1,0,0,1,
49820,-0.36,1,-1.14,-0.82,0.72,0.82,1.7,5,1.14,1,0,0,1,
49821,-0.23,5,-0.06,-1.1,0.05,-0.56,0.42,2,0.38,0,1,1,1,
49822,-0.86,-1,0.29,-1.7,0.01,0.37,1.02,1,0.3,1,1,1,1,
49823,-0.7,1,-0.71,-1.82,0.8,-0.2,1.66,1,1,1,1,1,1,
49824,-0.64,5,1.06,-0.6,0.95,0.17,0.98,2,-0.54,1,0,0,1,
49825,-0.35,1,-0.77,-1.86,0.35,-0.32,0.66,5,-0.14,0,1,1,1,
49826,-0.68,3,0.66,-1.78,0.04,-0.3,0.5,2,-0.57,0,1,1,1,
49827,-0.52,5,-0.13,-1.38,0.03,-0.71,1.82,2,0.6,0,0,0,1,
49828,-0.04,-3,0.25,-1.6,0.22,-0.24,0.08,4,1.8,-2,1,1,1,
49829,-0.4,-3,-0.07,-1.32,0.49,-0.33,1.98,3,-0.16,-2,0,0,1,
49830,-0.06,3,-0.24,-1.16,0.08,0.12,0.62,5,1.79,0,1,1,1,
49831,-0.38,-3,0.73,-1.86,0.36,-0.92,1.26,4,0.62,-2,1,1,1,
49832,-0.94,1,0.77,-0.44,0.75,-0.27,1.74,3,-1.22,-2,0,0,1,
49833,-0.31,5,1.27,-1.52,0.71,-0.31,0.4,1,2.81,0,1,1,1,
49834,-0.75,-3,-1.78,-0.72,0.52,0.83,0.88,1,0.38,-1,0,0,1,
49835,-0.6,5,1.12,-1.24,0.38,0.04,1.6,4,-0.27,0,0,0,1,
49836,-0.4,-3,-0.12,-1.38,0.26,0.76,0.16,4,1.24,-1,1,1,1,
49837,-0.57,3,-1.47,-1.82,0.22,-0.36,1.52,3,1.92,-2,1,1,1,
49838,-0.22,-3,-1.54,-0.98,0.26,-0.93,0.2,4,-0.35,0,1,1,1,
49839,-0.9,1,-0.57,-1.04,0.6,0.35,1.56,5,-0.63,1,0,0,1,
49840,-0.01,5,1.55,-0.26,0.63,-0.57,1.32,4,1.88,1,0,0,1,
49841,-0.21,-1,-1.08,-1.96,0.3,-0.53,1.18,3,0.14,-1,1,1,1,
49842,-0.99,-3,-0.27,-1.36,0.43,0.92,1.84,2,-0.4,-2,0,0,1,
49843,0,1,-0.43,-0.9,0.6,0.32,1.34,2,-2.48,1,1,1,1,
49844,-0.02,3,0.74,-1.92,0.64,-0.45,0.54,3,0.33,-1,1,1,1,
49845,-0.92,-3,-0.17,-0.32,0.59,-0.49,1.52,2,4.05,-1,0,0,1,
49846,-0.61,3,-0.62,-1.92,0.73,0.52,1.28,2,0.68,0,1,1,1,
49847,-0.8,-3,0.32,-0.98,0.58,-0.89,1,1,1.78,0,1,1,1,
49848,-0.01,-3,-0.8,-0.42,0.61,-0.92,1.66,2,-2.13,-2,0,0,1,
49849,-0.76,3,1.02,-1.6,0.95,-0.99,0.88,2,-1.98,-1,1,1,1,
49850,-0.37,-1,-0.61,-1.56,0.63,-0.27,0.7,1,0.44,-2,1,1,1,
49851,-0.53,3,0.55,-0.62,0.51,-0.65,1.36,3,-0.74,1,0,0,1,
49852,-0.32,-3,0.53,-1.58,0.05,-0.64,0.14,5,3.82,1,1,1,1,
49853,-0.01,1,1.51,-0.64,0.95,-0.46,0.18,3,3.54,-2,0,0,1,
49854,-0.56,3,-0.02,-0.04,0.55,0.63,0.9,2,3.29,-1,0,0,1,
49855,-0.49,5,-0.25,-1.3,0.39,-0.67,1.26,5,1.48,0,1,1,1,
49856,-0.51,5,-0.64,-0.38,0.59,0.04,0.7,3,0.03,1,0,0,1,
49857,-0.82,3,0.26,-0.28,0.39,-0.73,0.18,4,-3.19,-2,0,0,1,
49858,-0.14,-3,1.45,-1.32,0.36,-0.86,0.8,2,-0.1,-2,1,1,1,
49859,-0.82,-1,-0.01,-1,0.96,-0.35,0.02,2,4.41,1,0,0,1,
49860,-0.55,-1,0.39,-0.52,0.06,-0.39,0.16,3,2.18,0,0,0,1,
49861,-0.04,1,0.84,-1.68,0.92,0.75,0.64,2,3.15,-1,1,1,1,
49862,-0.78,1,-0.68,-0.86,0.84,0.11,1.96,3,0,-1,0,0,1,
49863,-0.13,5,-0.16,-0.8,0.85,0.81,1.36,5,1.08,-1,1,1,1,
49864,-0.97,3,0.34,-0.8,0.52,0.72,0.92,3,3.07,-1,0,0,1,
49865,-0.83,5,-0.34,-1.66,0.01,0.16,1.26,2,3.47,1,1,1,1,
49866,-0.59,5,-2.08,-0.4,0.4,-0.29,0.44,3,3.59,-1,0,0,1,
49867,-0.02,-3,-1.43,-1.44,0.43,0,1.28,1,-1.65,-2,1,1,1,
49868,-0.41,3,1.49,-0.42,0.41,0.22,1.32,5,0.3,1,0,0,1,
49869,-0.93,3,1.5,-1.18,0.02,-0.79,1.98,5,-2.17,0,0,0,1,
49870,-0.51,-1,0.05,-0.88,0.46,0.82,1.7,4,-0.15,-1,0,0,1,
49871,-0.49,1,-0.8,-0.86,0.87,0.09,1.98,2,2.51,1,0,0,1,
49872,-0.7,-3,0.82,-0.94,0.94,0.74,1.98,3,0.19,1,0,0,1,
49873,-0.06,-3,1.98,-0.5,0.69,0.2,0.94,5,1.37,-1,0,0,1,
49874,-0.63,-3,-1.24,-0.54,0.22,0.49,0.32,2,0.64,-1,0,0,1,
49875,-0.96,-1,2.2,-0.76,0.27,0.16,0.66,1,0.23,-2,0,0,1,
49876,-0.16,5,-1.06,-0.38,0.63,0.87,1.32,2,0.87,1,0,0,1,
49877,-0.75,3,-0.7,-0.98,0.38,-0.61,0.16,2,3.56,-1,0,0,1,
49878,-0.83,1,0.54,-1.86,0.48,0.1,1.38,3,1.15,-2,1,1,1,
49879,-0.49,-3,-1.19,-0.74,0.8,0.54,0.74,2,0.12,-1,0,0,1,
49880,-0.35,1,0.95,-0.58,0.44,-0.41,1.18,2,0.79,1,0,0,1,
49881,-0.33,5,0.13,-1.62,0.41,0.53,0.98,3,-0.61,-1,1,1,1,
49882,-0.14,5,0.35,-0.44,0.68,0.77,1.36,2,1.81,-2,0,0,1,
49883,-0.75,1,-0.31,-1.74,0.29,0.98,0.46,3,-3.32,0,1,1,1,
49884,-0.45,-3,-0.27,-1.96,0.69,-0.64,0.4,1,-1.14,-2,1,1,1,
49885,-0.04,3,-2.03,-0.96,0.48,-0.26,0.66,3,2.37,-1,0,0,1,
49886,-0.28,1,-0.14,-0.32,0.95,-0.34,0.22,1,0.45,-2,0,0,1,
49887,-0.71,5,0.04,-1.48,0.93,0.09,1.5,2,-1.94,-1,1,1,1,
49888,-0.06,-1,-0.16,-0.38,0.63,-0.54,1.66,4,1.62,-2,0,0,1,
49889,-0.18,-3,1.45,-1.1,0.52,-0.99,1.58,4,0.74,1,1,0,0,
49890,-0.27,-3,-1.83,-0.6,0.35,-0.71,1.36,5,-1.3,-1,0,0,1,
49891,-0.95,-1,-0.21,-0.3,0.96,-0.21,1.28,1,1.89,-1,0,0,1,
49892,-0.43,3,0.19,-1.66,0.01,-0.26,1.44,1,2.51,-2,1,1,1,
49893,-0.31,3,-1.04,-1.66,0.81,-0.29,0.54,4,2.53,-2,1,1,1,
49894,-0.13,-3,0.02,-1.6,0.14,0.8,0.7,1,-1.48,-2,1,1,1,
49895,-0.49,1,0.18,-1.54,0.06,-0.18,1.4,3,2.68,-1,1,1,1,
